id,brand,category,event,event_text,name,original_timestamp,timestamp,price,product_id,quantity
ajs-next-33a31b7e44c61d1407cb7db139b72bd2,Berina,Hair Straighteners,product_added_to_wishlist,Product Added to Wishlist,Berina Professional 240 Degree Titanium Straightening Iron BC-069 (200g),2023-01-19 06:07:27.84 UTC,2023-01-19 06:07:28.001 UTC,,7542253,1
ajs-next-8846fc77b514c319147a6c7d13f50e07,Plum,Mist,product_added_to_wishlist,Product Added to Wishlist,Plum Green Tea Revitalizing Face Mist - (100ml),2023-03-07 09:37:23.131 UTC,2023-03-07 09:37:23.303 UTC,,7531662,1
ajs-next-de0c3990890a5da71f2140c78ceb34a1,Dot & Key,Foot Creams,product_added_to_wishlist,Product Added to Wishlist,Dot & Key Foot Cream - Lavender & Peppermint (50ml),2023-02-12 01:21:57.765 UTC,2023-02-12 01:21:57.796 UTC,395,7522612,1
ajs-next-6b25906d343284be0fffe99db556e02d,CLINIQUE,Gift Sets,product_added_to_wishlist,Product Added to Wishlist,Clinique More Than Moisture (4Pcs),2023-02-22 09:56:26.379 UTC,2023-02-22 09:56:26.724 UTC,2950,7540019,1
ajs-next-907b94ec6232e431ea34d73bdef949fa,Incolor,Lip Gloss,product_added_to_wishlist,Product Added to Wishlist,Incolor Exposed Long Lasting Matte Effect Lip Gloss - 03 Shade (6ml),2023-02-22 09:21:16.518 UTC,2023-02-22 09:21:16.726 UTC,,7526408,1
ajs-next-515142c181909409820ba6b2992a5935,Smiloshine,Floss & Tongue Cleaners,product_added_to_wishlist,Product Added to Wishlist,Smiloshine Lollipop Tongue Cleaner for Kids,2022-12-28 14:01:54.168 UTC,2022-12-28 14:01:54.601 UTC,,7533826,1
ajs-next-b5644aae5707bbc4c513f9436b65ef06,Blue Heaven,Setting Spray,product_added_to_wishlist,Product Added to Wishlist,Blue Heaven Long Lasting Makeup Fixer (115ml),2022-12-28 14:04:58.553 UTC,2022-12-28 14:04:58.71 UTC,276,7537694,1
ajs-next-4454582280939bd2cc5f16cd83185bae,KAMA Ayurveda,Mist,product_added_to_wishlist,Product Added to Wishlist,Kama Ayurveda Pure Rose Water Mist (200ml),2023-03-21 05:10:50.978 UTC,2023-03-21 05:10:51.402 UTC,,7509007,1
ajs-next-4982b433a57a327e12e3a07a9d69bd26,St.Botanica,Scrubs & Exfoliators,product_added_to_wishlist,Product Added to Wishlist,St.Botanica Arabica Coffee Face Scrub - (100g),2022-09-21 07:15:59.265 UTC,2022-09-21 07:15:59.895 UTC,,7509194,1
ajs-next-812614ee6328430fba07de1ea18f7680,MYGLAMM,Contour,product_added_to_wishlist,Product Added to Wishlist,Myglamm Chisel It Contour Kit - Poker Face (12g),2023-02-13 10:47:23.011 UTC,2023-02-13 10:47:21.731 UTC,750,7538073,1
ajs-next-0d2877123177af2f87fad0448515e783,Mirah Belle,Hand Sanitizers,product_added_to_wishlist,Product Added to Wishlist,Mirah Belle Surface Disinfectant Spray (500ml),2023-02-13 14:44:57.769 UTC,2023-02-13 14:44:57.785 UTC,,7507382,1
ajs-next-cd6e1cc9029f00618d8f02a609ee96bf,The Face Shop,Baby Care Lotions & Creams,product_added_to_wishlist,Product Added to Wishlist,The Face Shop White Seed Brightening Lotion (145ml),2023-02-28 15:38:26.145 UTC,2023-02-28 15:38:26.586 UTC,,7538569,1
ajs-next-73dfa04ffb965bc39a7d981ae259e79d,Plum,Lip Stain,product_added_to_wishlist,Product Added to Wishlist,Plum Touch-N-Go Lip & Cheek Tint - 123 Mauve Along (5g),2023-02-28 10:10:59.748 UTC,2023-02-28 10:10:59.779 UTC,499,7542436,1
ajs-next-bc66555757586ec0751ae469ff05e282,MARS,Highlighters,product_added_to_wishlist,Product Added to Wishlist,MARS Baked Blusher and Highlighter 01 (3.5gm),2023-03-08 08:56:26.319 UTC,2023-03-08 08:56:26.713 UTC,,7548512,1
ajs-next-15ca430d82067afd3ceda09cdaad208c,Bobbi Brown,Highlighters,product_added_to_wishlist,Product Added to Wishlist,Bobbi Brown Highlighting Powder - Pink Glow (4g),2023-03-08 06:32:28.704 UTC,2023-03-08 06:32:29.9 UTC,2150,7502800,1
ajs-next-e121bcdb37ece584115c52a2873db3da,Bella Vita Organic,Gift Sets & Combos,product_added_to_wishlist,Product Added to Wishlist,Bella Vita Organic Luxury Perfumes Gift Set (4Pcs),2023-03-08 18:05:34.062 UTC,2023-03-08 18:05:34.772 UTC,,7516391,1
ajs-next-6cfab5e1c00e99b26428a3a673cafd83,Arata,Hair Cream,product_added_to_wishlist,Product Added to Wishlist,Arata Advanced Curl Care Pro-Styling Combo (2Pcs),2023-02-14 13:13:26.306 UTC,2023-02-14 13:13:26.566 UTC,,7520452,1
ajs-next-cd0144e9fc6fad06d0c8395e37c181a6,Lifelong,Trimmers,product_added_to_wishlist,Product Added to Wishlist,Lifelong Cordless Rechargeable Trimmer LLPCM13 (1Pc),2023-02-14 06:50:14.829 UTC,2023-02-14 06:50:15.408 UTC,,7533600,1
ajs-next-e5179414ca39f280c362bb600cdabd44,Machismo,Beard Cream,product_added_to_wishlist,Product Added to Wishlist,Machismo Styling & Nourishing Beard Butter (50g),2023-02-21 03:01:05.846 UTC,2023-02-21 03:01:05.884 UTC,,7544943,1
ajs-next-3332afc54fadf0566d54ba17fcc1ef30,"Dear, Klairs",Mist,product_added_to_wishlist,Product Added to Wishlist,Klairs Fundamental Ampule Mist - (125ml),2023-02-21 01:00:23.83 UTC,2023-02-21 01:00:23.867 UTC,1710,7508626,1
ajs-next-d1f9bc1c664bb604758800f9ebc29d28,The Moms Co.,Eye Creams & Serums,product_added_to_wishlist,Product Added to Wishlist,The Moms Co. Vita Rich Under Eye Cream (15g),2023-02-21 23:44:55.422 UTC,2023-02-21 23:44:55.402 UTC,,7523032,1
ajs-next-7d105fd9fdcd715366c77003a1088999,Flormar,Contour,product_added_to_wishlist,Product Added to Wishlist,Flormar Contour Palette - 03 Medium Deep (10ml),2023-03-11 07:09:13.861 UTC,2023-03-11 07:09:14.851 UTC,552,7526360,1
ajs-next-9eec42c4df6b687c6f5d67f0dcb335dd,Plum,Body Butters,product_added_to_wishlist,Product Added to Wishlist,Plum Bodylovin' Vanilla Vibes Body Butter - (200g),2022-12-27 06:13:56.664 UTC,2022-12-27 06:13:57.533 UTC,393,7531693,1
ajs-next-99061ae7305c777d8b53a75a35e91cd1,Plum,Body Butters,product_added_to_wishlist,Product Added to Wishlist,Plum Bodylovin' Vanilla Vibes Body Butter - (200g),2022-12-27 06:14:17.173 UTC,2022-12-27 06:14:18.037 UTC,393,7531693,1
ajs-next-0135178b5e654d4466225e3565c2b9b5,Plum,Body Butters,product_added_to_wishlist,Product Added to Wishlist,Plum Bodylovin' Vanilla Vibes Body Butter - (200g),2022-12-27 09:30:49.814 UTC,2022-12-27 09:30:52.048 UTC,393,7531693,1
ajs-next-963b22c19003b068f9705586e177f58a,Vaseline,Body Lotions & Moisturisers,product_added_to_wishlist,Product Added to Wishlist,Vaseline Healthy Bright Complete 10 Body Lotion - (400ml),2023-02-24 15:58:49.097 UTC,2023-02-24 15:58:49.325 UTC,,7527477,1
ajs-next-02c9dd2ade30a3ff05b1122834ea0d85,Innisfree,Hand Creams,product_added_to_wishlist,Product Added to Wishlist,Innisfree Gel Hand Cream with Green Tea (50ml),2023-03-20 09:06:15.801 UTC,2023-03-20 09:06:15.828 UTC,,7522729,1
ajs-next-19068d9c3057d1b98fccc2edaa7085de,PAC,Eye Brush,product_added_to_wishlist,Product Added to Wishlist,PAC Eyebrow Brush - 322 (1Pc),2023-03-20 16:02:33.661 UTC,2023-03-20 16:02:33.945 UTC,295,7541578,1
ajs-next-397b04d690033cdfe1cdb90ab10e5ead,SUGAR Cosmetics,Loose Powder,product_added_to_wishlist,Product Added to Wishlist,Sugar All Set To Go Banana Loose Powder - Beige (7g),2023-03-01 06:43:51.808 UTC,2023-03-01 06:43:53.617 UTC,599,7502478,1
ajs-next-fb70a203fd105353fba758a9c559859b,Vega,Sponges & Applicators,product_added_to_wishlist,Product Added to Wishlist,"Foundation Sponge (Rectangle), (NBRS)",2023-03-13 11:09:38.09 UTC,2023-03-13 11:09:37.119 UTC,,7512291,1
ajs-next-ceec78671ddf26b686beefb2658100db,Anastasia Beverly Hills,Eye Brush,product_added_to_wishlist,Product Added to Wishlist,Anastasia Beverly Hills Dual-Ended Angled Brush - 7B,2023-03-13 05:13:52.789 UTC,2023-03-13 05:13:53.086 UTC,,7550951,1
ajs-next-45aa3e128fd9d80c43769ffe23a24644,Ruby's Organics,Face Brush,product_added_to_wishlist,Product Added to Wishlist,Ruby's Organics Dual Ended Blush And Foundation Brush,2023-03-13 19:49:07.511 UTC,2023-03-13 19:49:07.962 UTC,,7519870,1
ajs-next-a6101d7c66c1a40cda7fefe13a104f0c,AXE,Talc,product_added_to_wishlist,Product Added to Wishlist,AXE Signature Denim Cologne Talc (100g),2022-12-26 06:49:41.917 UTC,2022-12-26 06:49:42.884 UTC,,7517666,1
ajs-next-265848a72180badfcc71076a6e980a63,Rahul Phate's Research Product,BB & CC Creams,product_added_to_wishlist,Product Added to Wishlist,Rahul Phate's Research Product Photo Shrink BB Cream (30g),2023-02-27 06:19:44.094 UTC,2023-02-27 06:19:44.135 UTC,,7548942,1
ajs-next-5a1263aa6c320cce736e2728b8b3814f,Blue Heaven,Nail Polish Remover,product_added_to_wishlist,Product Added to Wishlist,Blue Heaven Instant Nail Paint Remover (28ml),2023-01-03 10:27:20.943 UTC,2023-01-03 10:27:21.303 UTC,,7537691,1
ajs-next-f92bbc83844999a4616a719a666861e5,Truefitt & Hill,Shaving Creams,product_added_to_wishlist,Product Added to Wishlist,Truefitt & Hill Authentic No-10 Finest Shaving Cream (200g),2023-03-10 06:39:38.177 UTC,2023-03-10 06:39:39.982 UTC,1500,7534597,1
ajs-next-f6b945f91dca095c5c2f72329a18c314,Bobbi Brown,Lip Gloss,product_added_to_wishlist,Product Added to Wishlist,Bobbi Brown Crushed Oil Infused Lipgloss - Freestyle (6ml),2023-01-12 08:06:06.488 UTC,2023-01-12 08:06:06.833 UTC,2200,7541155,1
ajs-next-dfe0776c71bfdcb9d46f88469680b73e,Gemblue Biocare,Hair Creams,product_added_to_wishlist,Product Added to Wishlist,Gemblue Biocare Pro Straight Hair Rebonding + Pro Neutralizing Cream - (2Pcs),2023-01-12 13:06:46.086 UTC,2023-01-12 13:06:46.12 UTC,498,7539819,1
ajs-next-bf76425322a4ced54bfcddbb76f6f2a4,Miss Claire,Lip Liner,product_added_to_wishlist,Product Added to Wishlist,Miss Claire Glimmersticks Lipliner - L-02 Mild Maroon (1.8g),2022-11-30 19:06:00.155 UTC,2022-11-30 19:06:00.939 UTC,65,7502982,1
ajs-next-bd2b8af5acef17a1a9b816b55213fb6b,Super Smelly,Gels & Waxes,product_added_to_wishlist,Product Added to Wishlist,Super Smelly Hemp Hold Natural Hair Gel (100ml),2023-03-03 03:03:53.715 UTC,2023-03-03 03:03:53.746 UTC,,7534869,1
ajs-next-31e2a056bb32b88b72c0a0c0a9441d3a,Ciate London,Bronzer,product_added_to_wishlist,Product Added to Wishlist,Ciate London Bamboo Bronzer - South Beach (8.8g),2023-03-16 16:57:46.049 UTC,2023-03-16 16:57:46.091 UTC,2200,7546663,1
ajs-next-48bef0287c520605949a8fbc06fd15b9,Star Struck by Sunny Leone,Nail Polish Sets,product_added_to_wishlist,Product Added to Wishlist,Star Struck by Sunny Leone Nail Polish - Multicolor (10Pcs),2023-02-08 08:20:23.546 UTC,2023-02-08 08:20:23.551 UTC,2000,7545172,1
ajs-next-73f3ba401ee8bebddd2fd77034f48506,Mancode,Sheet Masks,product_added_to_wishlist,Product Added to Wishlist,Mancode De-Tan Facial Sheet Mask - (25ml),2022-11-02 15:20:49.455 UTC,2022-11-02 15:20:49.805 UTC,149,7509144,1
ajs-next-00b57ea75be0a5b4f1b2d6620a9346ee,Miss Claire,False Eyelashes,product_added_to_wishlist,Product Added to Wishlist,Miss Claire False Eyelashes - 55,2023-01-02 07:38:09.552 UTC,2023-01-02 07:38:07.4 UTC,213,7502399,1
ajs-next-27f8b2e4b6fcfde598310cf07fc084c9,Sugarbear,Biotin - Hair,product_added_to_wishlist,Product Added to Wishlist,Sugarbear Hair Gummies For Healthy Hair - 30 Gummies,2023-03-17 19:47:00.602 UTC,2023-03-17 19:47:00.949 UTC,1999,7548422,1
ajs-next-7d8f8630800e3b968845d9685aa01b6d,Lakme,BB & CC Creams,product_added_to_wishlist,Product Added to Wishlist,Lakme 9To5 Complexion Care Cc Cream - Almond (30g),2023-03-14 06:43:04.091 UTC,2023-03-14 06:43:04.192 UTC,,7539660,1
ajs-next-4f6f2c8ab7ad51101414224daecf5761,Dafni,Hair Straighteners,product_added_to_wishlist,Product Added to Wishlist,Dafni Classic The Original Hair Straightening Ceramic Brush,2023-02-20 02:55:17.553 UTC,2023-02-20 02:55:17.584 UTC,15999,7542137,1
ajs-next-c00efc166e78794e4473b2f97f993e20,Arata,Gift Sets,product_added_to_wishlist,Product Added to Wishlist,Arata Hydration Boost Aloe Vera Gel Combo (2Pcs),2023-02-20 06:52:23.057 UTC,2023-02-20 06:52:22.615 UTC,679,7523206,1
ajs-next-c8ddd08f6bd227bbbff4c02753c3f61c,Himalaya,Body Wash & Soaps,product_added_to_wishlist,Product Added to Wishlist,Himalaya Extra Moisturizing Baby Wash (400ml),2023-02-20 13:21:08.83 UTC,2023-02-20 13:21:09.018 UTC,,7524142,1
ajs-next-cf3ad5a6407d4ca6d23c9e56b12c24cc,MYGLAMM,Hand Sanitizers,product_added_to_wishlist,Product Added to Wishlist,Myglamm Wipeout Sanitizing Wipes (5 Pcs),2023-02-20 21:08:35.494 UTC,2023-02-20 21:08:35.925 UTC,58,7507176,1
c7733708-e719-4e14-b14a-40228699c9b4,M.A.C,Eye Brow Enhancers,product_added_to_wishlist,Product Added to Wishlist,M.A.C Eye Brows Styler - Stud (0.09g),2023-01-09 06:14:47.719 UTC,2023-01-09 06:14:48.677 UTC,2100,7519292,1
9fbce6af-394e-4122-a69b-94ff7164eab9,M.A.C,Highlighters,product_added_to_wishlist,Product Added to Wishlist,M.A.C Cosmetics Stop Drop Glow Diwali Kit,2022-12-31 09:31:24.748 UTC,2022-12-31 09:31:26.112 UTC,2100,7541221,1
a2bebbef-592a-44c8-8049-286a7568ad54,Faces Canada,Highlighters,product_added_to_wishlist,Product Added to Wishlist,Faces Canada Instant Luxurious Illumination Strobe Cream Highlighter - Rose Gold (30g),2023-03-22 11:46:34.447 UTC,2023-03-22 11:46:35.044 UTC,539,7549462,1
6969D4C1-F4D9-456F-B48D-684150B0D593,Smiloshine,Smiloshine,product_added_to_wishlist,Product Added to Wishlist,Smiloshine Lollipop Tongue Cleaner for Kids,2023-01-23 17:26:42.334 UTC,2023-01-23 17:26:42.871 UTC,40,7533826,1
E2C733E2-437B-40E4-9252-AF4B611C0643,Wild Stone,Shaving Creams,product_added_to_wishlist,Product Added to Wishlist,Wild Stone Ultra Sensual Shaving Cream (78g),2023-03-17 18:08:41.035 UTC,2023-03-17 18:08:41.563 UTC,46,7548091,1
2AC3CF21-AEA4-41BC-A430-4D10EF82F677,Vaseline,Body Lotions & Moisturisers,product_added_to_wishlist,Product Added to Wishlist,Vaseline Intensive Care Cocoa Glow Body Lotion - (200ml),2023-03-14 09:26:53.176 UTC,2023-03-14 09:26:55.211 UTC,210,7527613,1
C4E09805-3CEC-4D78-9D60-986F0DFA42E0,Himalaya,Baby Oil,product_added_to_wishlist,Product Added to Wishlist,Himalaya Baby Massage Oil (200ml),2023-03-20 15:41:19.761 UTC,2023-03-20 15:41:19.995 UTC,180,7524103,1
2D7B279C-1F24-4B15-9F5B-B77A197EB505,Plum,Lip Scrubs,product_added_to_wishlist,Product Added to Wishlist,Plum Candy Melts Mint-O-Coco Vegan Lip Scrub (12g),2022-12-27 12:23:07.965 UTC,2022-12-27 12:23:08.214 UTC,295,7539625,1
8B49C2D7-03DE-452A-A961-69C0F4D6F7F4,Clovia Botaniqa,Stretch Mark Creams & Oils,product_added_to_wishlist,Product Added to Wishlist,Clovia Botaniqa Stretch Marks Oil (100ml),2022-12-27 09:50:46.953 UTC,2022-12-27 09:50:47.173 UTC,499,7535845,1
4AF29531-350B-4E60-BAA9-D376749480C7,Plum,Body Butters,product_added_to_wishlist,Product Added to Wishlist,Plum Bodylovin' Vanilla Vibes Body Butter - (200g),2022-12-27 22:28:00.831 UTC,2022-12-27 22:28:00.961 UTC,393,7531693,1
D65CF221-B982-48BF-B50B-EB02D38D8362,Vega,Loofahs & Sponges,product_added_to_wishlist,Product Added to Wishlist,"Luxury Everyday Back Sponge, (BA-2/5)",2022-12-27 07:14:34.69 UTC,2022-12-27 07:14:35.143 UTC,210,7507467,1
545ce230-cada-4f94-b978-b25fd2c33971,Biotique,Scrubs & Exfoliators,product_added_to_wishlist,Product Added to Wishlist,Biotique Bio Morning Nectar Visibly Flawless Face Scrub - (50g),2023-02-14 06:51:12.522 UTC,2023-02-14 06:50:35.492 UTC,75,7504341,1
EF70F8A7-4EA0-434F-B85E-0FCFD3C362DD,St.Botanica,St.Botanica,product_added_to_wishlist,Product Added to Wishlist,St.Botanica Retinol Advanced Anti Aging Face Mist (120ml),2023-02-01 18:45:13.169 UTC,2023-02-01 18:45:14.978 UTC,395,7538663,1
20CE086B-4E87-461C-A552-E1A51B83B1BF,Arata,Hair Creams,product_added_to_wishlist,Product Added to Wishlist,Arata Advanced Curl Care Pro-Styling Combo (2Pcs),2022-12-30 06:48:26.043 UTC,2022-12-30 06:48:26.305 UTC,899,7520452,1
7b670b07-26b6-4f2b-b90d-71a1cbcab94d,RENEE,Lip Gloss,product_added_to_wishlist,Product Added to Wishlist,RENEE See Me Shine Lip Gloss - Pucker Up Peach (2.5ml),2023-02-21 04:51:22.994 UTC,2023-02-21 04:51:29.595 UTC,350,7520317,1
8120E119-1506-4212-9997-5D48C40FF33E,Himalaya,Baby Oil,product_added_to_wishlist,Product Added to Wishlist,Himalaya Baby Massage Oil (200ml),2023-03-10 11:18:02.316 UTC,2023-03-10 11:18:03.191 UTC,180,7524103,1
D1AAD67D-95C6-41F5-BF6D-CFAE0101058C,Vigini,Lubricants,product_added_to_wishlist,Product Added to Wishlist,Vigini 2-In-1 Vplus Fiery Hot Massage Gel (100g),2023-01-03 12:53:03.358 UTC,2023-01-03 12:53:03.537 UTC,290,7509738,1
c53bbafa-8fe2-4b74-8f7b-6e9634814bf9,The Man Company,Beard Oil,product_added_to_wishlist,Product Added to Wishlist,The Man Company Argan & Geranium Smoothening Beard Oil (30ml),2023-03-22 17:05:27.714 UTC,2023-03-22 17:05:28.182 UTC,262,7533598,1
BC23A35E-18A1-4E72-95CE-834B86B1B305,Himalaya,Baby Oil,product_added_to_wishlist,Product Added to Wishlist,Himalaya Baby Massage Oil (200ml),2023-03-09 07:34:04.198 UTC,2023-03-09 07:34:05.011 UTC,180,7524103,1
de99eb6d-1b60-4be8-8d56-043fd5612603,Too Faced,Lip Gloss,product_added_to_wishlist,Product Added to Wishlist,Too Faced Lip Injection Power Plumping Lip Gloss - Wanna Play? (7ml),2023-02-24 16:06:19.916 UTC,2023-02-24 16:06:20.324 UTC,2100,7535142,1
960AEA22-497F-45A5-AB9F-FE4D1084BE65,Swiss Beauty,Makeup Palettes,product_added_to_wishlist,Product Added to Wishlist,Swiss Beauty Baked Blusher & Highlighter Palette - Shade 2 (7g),2023-02-24 10:17:42.637 UTC,2023-02-24 10:17:43.117 UTC,314,7548054,1
518280BA-5001-40BA-84E3-58D66900D25E,Faces Canada,Faces Canada,product_added_to_wishlist,Product Added to Wishlist,Faces Canada Weightless Matte Finish Compact - 02 Natural (9g),2023-01-05 05:04:27.676 UTC,2023-01-05 05:04:29.037 UTC,429,7511447,1
9E6CC4E3-3081-4535-AE2E-15C162AEE188,Boujee Beauty,Brush Sets,product_added_to_wishlist,Product Added to Wishlist,Boujee Beauty Face Brushes Combo Set - S102 (5 Pcs),2023-01-24 12:47:21.43 UTC,2023-01-24 12:47:21.628 UTC,2600,7503693,1
4A1B7730-A6BB-4366-B018-00745FF4D373,Himalaya,Baby Oil,product_added_to_wishlist,Product Added to Wishlist,Himalaya Baby Massage Oil (200ml),2023-03-22 20:21:25.777 UTC,2023-03-22 20:21:27.125 UTC,180,7524103,1
96A305F3-9E12-4015-86EF-75B285D080B4,Miss Claire,Sheet Masks,product_added_to_wishlist,Product Added to Wishlist,Miss Claire Nature Essence Face Mask - Eggwhite & Lemon (25ml),2023-03-22 19:58:34.298 UTC,2023-03-22 19:58:34.489 UTC,49,7532290,1
05452024-C129-4A5B-B71C-4964D2FBC917,Vega,Hair Combs,product_added_to_wishlist,Product Added to Wishlist,"Moon Dressing Comb, (HMC-25)",2023-03-22 17:20:20.609 UTC,2023-03-22 17:20:20.769 UTC,153,7507848,1
08C87130-6F26-4349-8282-E855CF8320C3,Biotique,Hair Colour,product_added_to_wishlist,Product Added to Wishlist,Biotique Bio Herbcolor Hair Color - 4N Brown(50g+110ml),2023-03-22 16:53:28.794 UTC,2023-03-22 16:53:28.978 UTC,212,7528551,16
A4BF3B27-3598-422C-BB21-C209F07180A6,Colorbar,Hand Creams,product_added_to_wishlist,Product Added to Wishlist,Colorbar Pure Izer Hand Gel (250ml),2023-01-02 16:32:28.393 UTC,2023-01-02 16:32:28.789 UTC,125,7518702,34
5FF52DAD-FF7F-4C90-98F4-F82AEA6894D4,Matt Look,Matt Look,product_added_to_wishlist,Product Added to Wishlist,Matt Look Lash Effect Mascara - Black (12ml),2023-01-02 16:43:54.462 UTC,2023-01-02 16:43:54.889 UTC,223,7540492,1
24C3D9CC-2CA4-46A8-BFCE-36F438213382,M.A.C,M.A.C,product_added_to_wishlist,Product Added to Wishlist,M.A.C Prep + Prime Fix+ Shimmer - Pinklite (100ml),2023-01-02 12:45:17.895 UTC,2023-01-02 12:45:18.324 UTC,1950,7519227,1
4adb43ae-9a42-4006-84d7-a22fae5ccd3f,18.21 Man Made,Gels & Waxes,product_added_to_wishlist,Product Added to Wishlist,18.21 Man Made Sweet Tobacco Hair Styling Pomade - (56.7g),2022-12-26 11:03:38.556 UTC,2022-12-26 11:03:37.115 UTC,3000,7532388,1
23DF8FA8-290C-490C-BBEE-B088AE79EC91,Plum,Mens Body Mist & Sprays,product_added_to_wishlist,Product Added to Wishlist,Plum Bodylovin' Hawaiian Rumba Body Mist - (150ml),2023-01-17 11:16:33.491 UTC,2023-01-17 11:16:33.987 UTC,420,7506176,2
93C41229-BC85-4E9B-AAA8-0EB03F93CE0F,Innisfree,Innisfree,product_added_to_wishlist,Product Added to Wishlist,Innisfree Peeling Moment Sheet Mask (25ml),2023-01-04 06:05:49.139 UTC,2023-01-04 06:05:50.561 UTC,250,7533974,1
ajs-next-5bb6b6dc8999f8706d58563764e790e3,Colorbar,Nail Polish Remover,product_added_to_wishlist,Product Added to Wishlist,Colorbar Classic Nail Polish Remover (110ml),2022-08-18 04:49:58.216 UTC,2022-08-18 04:49:58.553 UTC,145,7503600,1
ajs-next-0eaf7f69ed387acc72c17f0ee7166a41,Vega,Hair Combs,product_added_to_wishlist,Product Added to Wishlist,"Set of 6 comb, (HCS-03)",2023-03-06 03:02:21.408 UTC,2023-03-06 03:02:21.381 UTC,252,7507866,1
ajs-next-b18d21205fe509d67ce48b3e52546968,Wet n Wild,Sponges & Applicators,product_added_to_wishlist,Product Added to Wishlist,Wet N Wild Makeup Sponge Applicator,2023-01-04 08:55:02.998 UTC,2023-01-04 08:55:03.739 UTC,,7530242,1
ajs-next-e58794cd6afcd2d9381b8d41fb4f77c4,Batiste,Dry Shampoo,product_added_to_wishlist,Product Added to Wishlist,Batiste Instant Hair Refresh Floral & Flirty Blush Dry Shampoo (200ml),2023-01-30 09:33:16.724 UTC,2023-01-30 09:33:16.749 UTC,649,7520640,1
ajs-next-d03eec7b133fd0f0b8b220486ef5866e,Innisfree,Hand Creams,product_added_to_wishlist,Product Added to Wishlist,Innisfree Jeju Life Perfumed Hand Cream - Tropic Sherbet (30ml),2023-01-30 09:34:07.78 UTC,2023-01-30 09:34:07.805 UTC,300,7522732,1
ajs-next-f15cdd7809b0142dcb8b12acb4c21bf5,GUBB,Rollers & Curlers,product_added_to_wishlist,Product Added to Wishlist,GUBB Hair Rollers - 6 Large Hair Curlers (60g),2023-01-30 07:14:09.676 UTC,2023-01-30 07:14:09.871 UTC,,7520458,1
ajs-next-773d53bc3994139ab0e06df2c4ba360e,The Moms Co.,Gift Sets,product_added_to_wishlist,Product Added to Wishlist,The Moms Co. Mom-To-Be Complete Care Gift Set (550g),2023-03-07 06:44:05.194 UTC,2023-03-07 06:44:05.554 UTC,,7524258,1
