id,event,event_text,original_timestamp,timestamp,products
f2b97db1-e316-4adf-8075-5008da04d05e,order_completed,Order Completed,2023-03-29 06:43:46.888000 UTC,2023-03-29 06:43:48.479000 UTC,"[{""brand"":""Colorbar"",""category"":""Liquid Lipstick"",""coupon"":"""",""name"":""Colorbar Sexy Kiss Proof Gel Lipcolor - 005 Hotty (3.5ml)"",""price"":637,""product_id"":""7515762"",""quantity"":1}]"
67fcfee5-e9e7-4235-aa91-bab8155839ac,order_completed,Order Completed,2023-02-02 05:14:58.614000 UTC,2023-02-02 05:14:59.616000 UTC,"[{""brand"":""Garnier"",""category"":""Hair Color"",""coupon"":"""",""name"":""Garnier Black Naturals Hair Colour - 2 Original Black (20ml+20g)"",""price"":42,""product_id"":""7539830"",""quantity"":1},{""brand"":""M.A.C"",""category"":""Mascara"",""coupon"":"""",""name"":""M.A.C In Extreme Dimension Waterproof Mascara - Black (13.39g)"",""price"":2500,""product_id"":""7540893"",""quantity"":8}]"
16703880-4E8C-408C-B6F7-1E1627260B6A,order_completed,Order Completed,2023-04-06 04:00:21.156000 UTC,2023-04-06 04:00:21.568000 UTC,"[{""brand"":""The Man Company"",""category"":""Beard Wash"",""coupon"":"""",""currency"":""INR"",""name"":""The Man Company Almond \u0026 Thyme Beard Wash (100ml)"",""price"":273,""product_id"":""7533607"",""quantity"":1},{""brand"":""Estee Lauder"",""category"":""Skin Cleanser"",""coupon"":"""",""currency"":""INR"",""name"":""Estee Lauder Perfectly Clean Foaming Cleanser - (30ml)"",""price"":1250,""product_id"":""7524014"",""quantity"":1}]"
ajs-next-cfc82eab70ba30693a44af6a2e8c0277,order_completed,Order Completed,2023-01-24 11:08:24.895000 UTC,2023-01-24 11:08:25.050000 UTC,"[{""brand"":""Innisfree"",""name"":""Innisfree My Real Squeeze Mask - Lime (20ml)"",""price"":100,""product_id"":7522635,""quantity"":1}]"
ajs-next-ced097254dde72d727498b134616de96,order_completed,Order Completed,2023-03-26 05:15:45.175000 UTC,2023-03-26 05:15:45.335000 UTC,"[{""brand"":""Passion Indulge"",""name"":""Passion Indulge Lemon Grass Essential Oil (10ml)"",""price"":340,""product_id"":7517665,""quantity"":1},{""brand"":""Johnson's Baby"",""name"":""Johnson's Baby No More Tears Shampoo (100ml)"",""price"":100,""product_id"":7547372,""quantity"":1},{""brand"":""Olay"",""name"":""Olay Natural Aura Radiance Cream (20g)"",""price"":99,""product_id"":7547626,""quantity"":1}]"
ajs-next-3fcb812207b410a24d5b5d08929e8296,order_completed,Order Completed,2023-03-26 04:22:38.387000 UTC,2023-03-26 04:22:37.657000 UTC,"[{""brand"":""Plum"",""name"":""Plum Bodylovin Hawaiian Rumba Letsget Beachin Duo - (2 Pcs)"",""price"":539,""product_id"":7527686,""quantity"":1}]"
a6b60ca3-045b-44cc-b833-9f66dc6dc9b2,order_completed,Order Completed,2022-11-26 12:48:05.858000 UTC,2022-11-26 12:48:06.954000 UTC,"[{""brand"":""Skittles"",""category"":""Cream Biscuits"",""category_id"":2098,""currency"":""INR"",""image_url"":""https://hdn-1.fynd.com/products/pictures/item/free/original/skittles/491695803/0/J79_K-tT_d-0000000004916958031.jpg"",""name"":""Skittles Wildberry Candies 100 g"",""price"":100,""product_id"":""8482755"",""quantity"":1,""size"":""100 G""}]"
57C51CD6-0CE5-4789-BA75-E859BE80E032,order_completed,Order Completed,2023-03-03 09:58:53.628000 UTC,2023-03-03 09:58:54.025000 UTC,"[{""brand"":""Minimalist"",""category"":""Skin Cleanser"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Minimalist 2% Salicylic Acid + LHA Cleanser Reduces Sebum \u0026 Acne - (100ml)"",""price"":284,""product_id"":""7524004"",""quantity"":1},{""brand"":""Deconstruct"",""category"":""Serums \u0026 Essences"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Deconstruct 10% Niacinamide + 0.3% Alpha Arbutin Brightening Serum (30ml)"",""price"":580,""product_id"":""7549832"",""quantity"":1},{""brand"":""Deconstruct"",""category"":""Serums \u0026 Essences"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Deconstruct 0.2% Retinol + 1% Peptide Retinol \u0026 Peptide Serum (30ml)"",""price"":663,""product_id"":""7549825"",""quantity"":1},{""brand"":""Plum"",""category"":""Womens Deodorants \u0026 Roll-Ons"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Plum Bodylovin Trippin Mimosas De-Odorizing Pit Cream (50g)"",""price"":241,""product_id"":""7536005"",""quantity"":1},{""brand"":""Re'equil"",""category"":""Face Moisturiser"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Re'equil Ceramide \u0026 Hyaluronic Acid Moisturizer (100g)"",""price"":395,""product_id"":""7521859"",""quantity"":1}]"
0CA86B15-6A51-4233-B9C7-D2C2194CD3A4,order_completed,Order Completed,2023-03-03 08:43:15.596000 UTC,2023-03-03 08:43:15.756000 UTC,"[{""brand"":""L'Oreal Paris"",""category"":""Hair Serum"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""L'Oréal Paris Elseve Extraordinary Oil Serum"",""price"":239,""product_id"":""7500030"",""quantity"":1},{""brand"":""Pond's"",""category"":""Talc"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Pond's Starlight Perfumed Talc Powder Orchid \u0026 Jasmin Notes - (300g)"",""price"":306,""product_id"":""7527446"",""quantity"":1},{""brand"":""St.Botanica"",""category"":""Scrubs \u0026 Exfoliators"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""St.Botanica Arabica Coffee Face Scrub - (100g)"",""price"":354,""product_id"":""7509194"",""quantity"":1},{""brand"":""Vaseline"",""category"":""Body Lotions \u0026 Moisturisers"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Vaseline Skin Protecting Jelly - (250ml)"",""price"":375,""product_id"":""7527204"",""quantity"":1},{""brand"":""Khadi Natural"",""category"":""Face Moisturiser"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Khadi Natural Aloe Vera Facial Massage Gel (200g)"",""price"":224,""product_id"":""7521553"",""quantity"":1},{""brand"":""Vega"",""category"":""Hair Combs"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Shampoo Comb, (HMC-29)"",""price"":179,""product_id"":""7507968"",""quantity"":1},{""brand"":""Vega"",""category"":""Hair Combs"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Set of 4 Comb, (HMCS-04)"",""price"":584,""product_id"":""7508329"",""quantity"":1},{""brand"":""Majestique"",""category"":""Mirrors"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Majestique Compact Mirror With 1X And 2X Magnification"",""price"":299,""product_id"":""7533218"",""quantity"":1},{""brand"":""Babila"",""category"":""Mani-Pedi Tools \u0026 Kits"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Babila 4-In-1 Foot Scrubber PC-V01B"",""price"":220,""product_id"":""7545926"",""quantity"":1},{""brand"":""GUBB"",""category"":""Body Scrubs \u0026 Exfoliants"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""GUBB Back Scrubber with Rope (50g)"",""price"":112,""product_id"":""7517442"",""quantity"":1},{""brand"":""Dove"",""category"":""Soaps"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Dove Care \u0026 Protect Moisturising Cream Beauty Bathing Bar - Buy 3 Get 1 Free (4Pcs)"",""price"":296,""product_id"":""7540277"",""quantity"":1},{""brand"":""Pears"",""category"":""Body Wash \u0026 Shower Gel"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Pears Pure and Gentle Body Wash (750ml)"",""price"":425,""product_id"":""7540267"",""quantity"":1},{""brand"":""Mamaearth"",""category"":""Face Sunscreen"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Mamaearth Aqua Glow Hydrating Sunscreen Gel (50g)"",""price"":351,""product_id"":""7523014"",""quantity"":1},{""brand"":""Ketonska"",""category"":""Shampoo"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Ketonska Z Anti Dandruff Shampoo (100ml)"",""price"":379,""product_id"":""7533672"",""quantity"":1}]"
23EC9DB0-6DF8-40B0-BB20-EAFA664C88A7,order_completed,Order Completed,2023-04-04 05:36:25.222000 UTC,2023-04-04 05:36:25.444000 UTC,"[{""brand"":""Sebamed"",""category"":""Lotions \u0026 Cream"",""coupon"":"""",""currency"":""INR"",""name"":""Sebamed Baby Lotion (100ml)"",""price"":459,""product_id"":""7549542"",""quantity"":1}]"
311fada9-52b7-43e5-a8c4-908760e597ca,order_completed,Order Completed,2023-02-08 06:18:57.896000 UTC,2023-02-08 06:19:01.175000 UTC,"[{""brand"":""L'Oreal Paris"",""category"":""Foundation"",""coupon"":"""",""name"":""L'Oreal Paris Infallible 24H Fresh Wear Foundation, 300 Amber"",""price"":1200,""product_id"":""7501214"",""quantity"":1}]"
ajs-next-ce1252368c7d94983885da067b78180d,order_completed,Order Completed,2023-03-10 15:58:11.297000 UTC,2023-03-10 15:58:13.172000 UTC,"[{""brand"":""Wet n Wild"",""name"":""Wet N Wild Makeup Blush Brush"",""price"":382,""product_id"":7530269,""quantity"":1},{""brand"":""Maybelline New York"",""name"":""Maybelline New York Line Tattoo High Impact Liner - Intense Black (1g)"",""price"":479,""product_id"":7540723,""quantity"":1},{""brand"":""Babila"",""name"":""Babila Foundation Blender Sponge SP-V06"",""price"":160,""product_id"":7546061,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme 9 To 5 Primer + Matte Liquid Concealer - 24 Beige (5.4ml)"",""price"":284,""product_id"":7546992,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Absolute Flutter Secrets Volumizing Mascara - Black (7.5ml)"",""price"":452,""product_id"":7550295,""quantity"":1},{""brand"":""Faces Canada"",""name"":""Faces Canada Berry Blush - 03 Love Vibes Only (4g)"",""price"":349,""product_id"":7551533,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme 9 To 5 Primer + Matte Perfect Cover Foundation - W180 Warm Natural (25ml)"",""price"":351,""product_id"":7551993,""quantity"":1}]"
ajs-next-11bd24d34a8f640eba7839fd57b2a933,order_completed,Order Completed,2023-03-10 11:25:02.653000 UTC,2023-03-10 11:25:02.893000 UTC,"[{""brand"":""Plum"",""name"":""Plum Bodylovin' Trippin' Mimosas Shower Gel - (240ml)"",""price"":338,""product_id"":7527255,""quantity"":1},{""brand"":""Sunsilk"",""name"":""Sunsilk Almond \u0026 Honey Smoothness Shampoo - (195ml)"",""price"":155,""product_id"":7528889,""quantity"":1},{""brand"":""Ustraa"",""name"":""Ustraa Face \u0026 Stubble Beard Softening Lotion - (60ml)"",""price"":254,""product_id"":7531528,""quantity"":1},{""brand"":""Lakme"",""name"":""Lakme Eyeconic Liquid Eyeliner - Black (4.5ml)"",""price"":208,""product_id"":7547025,""quantity"":1},{""brand"":""Wella Professionals"",""name"":""Wella Professionals Eimi Shape Shift Moulding Gum with Shine Finish (150ml)"",""price"":670,""product_id"":7552880,""quantity"":1}]"
49e1895a-706c-4c51-964b-f50b01743e27,order_completed,Order Completed,2023-04-10 03:20:04.298000 UTC,2023-04-10 03:20:04.612000 UTC,"[{""brand"":""SUGAR Cosmetics"",""category"":""Loose Powder"",""coupon"":"""",""name"":""Sugar Set The Tone Tinted Loose Powder - 30 Chococcino (Medium) (15g)"",""price"":608,""product_id"":""7503758"",""quantity"":1},{""brand"":""SUGAR Cosmetics"",""category"":""Face Moisturiser"",""coupon"":"""",""name"":""Sugar Bling Leader Illuminating Moisturizer - 02 Pink Trippin (25ml)"",""price"":608,""product_id"":""7531623"",""quantity"":1},{""brand"":""Faces Canada"",""category"":""Compact"",""coupon"":"""",""name"":""Faces Canada Weightless Stay Matte Compact - 04 Sand (9g)"",""price"":149,""product_id"":""7510836"",""quantity"":1}]"
ab6326bc-f8e5-4d62-afd3-cb11b70927c9,order_completed,Order Completed,2023-04-01 19:48:41.584000 UTC,2023-04-04 19:48:40.889000 UTC,"[{""brand"":""Garnier"",""category"":""Face Moisturiser"",""coupon"":"""",""name"":""Garnier Bright Complete Vitamin C UV Serum Cream UV (23g)"",""price"":109,""product_id"":""7556838"",""quantity"":1},{""brand"":""Minimalist"",""category"":""Serums \u0026 Essences"",""coupon"":"""",""name"":""Minimalist 10% Vitamin C Face Serum - (30ml)"",""price"":664,""product_id"":""7532252"",""quantity"":1}]"
d2875cf9-8247-41a0-aaaa-399e97a3f141,order_completed,Order Completed,2023-04-04 19:18:05.365000 UTC,2023-04-04 19:18:05.958000 UTC,"[{""brand"":""Clinic Plus"",""category"":""Shampoo"",""coupon"":"""",""name"":""Clinic Plus Strong \u0026 Long Health Shampoo (30ml)"",""price"":10,""product_id"":""7551959"",""quantity"":1}]"
81023EF9-1DF6-4E4E-97B3-D29C7C2E6D6A,order_completed,Order Completed,2023-02-26 15:11:28.498000 UTC,2023-02-26 15:11:28.985000 UTC,"[{""brand"":""Embryolisse"",""category"":""Face Moisturiser"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Embryolisse Lait-Creme Concentre Moisturizer and Primer (75ml)"",""price"":2350,""product_id"":""7523722"",""quantity"":1}]"
ajs-next-005e256bff4eefc5963063760da4e018,order_completed,Order Completed,2023-01-09 13:12:23.400000 UTC,2023-01-09 13:12:24.217000 UTC,"[{""brand"":""Garnier"",""name"":""Garnier Men Shampoo Based Hair Color - Shade 3.16 Burgundy (10ml + 10ml)"",""price"":29,""product_id"":7505256,""quantity"":1}]"
6F4EE8A9-CAC0-46AA-82C7-C73418FAC553,order_completed,Order Completed,2023-04-08 09:08:21.456000 UTC,2023-04-08 09:08:21.770000 UTC,"[{""brand"":""L'Oreal Professionnel"",""category"":""Shampoo"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""L'Oreal Professionnel Scalp Advanced Anti-Dandruff Dermo-Clarifier Shampoo (300ml)"",""price"":895,""product_id"":""7555476"",""quantity"":1},{""brand"":""Lakme"",""category"":""Night Cream"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Lakme Vitamin C+ Night Cream (50g)"",""price"":339,""product_id"":""7546942"",""quantity"":1},{""brand"":""Lakme"",""category"":""Eyeliner"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Lakme Eyeconic Liquid Eyeliner - Black (4.5ml)"",""price"":208,""product_id"":""7547025"",""quantity"":1},{""brand"":""St.Botanica"",""category"":""Body Sunscreen"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""St.Botanica Vitamin C SPF 50 Sunblock Face and Body Mist Sunscreen Spray UVA/UVB Pa+++(120ml)"",""price"":524,""product_id"":""7538687"",""quantity"":1}]"
289D6FE3-0791-48D1-941F-843588EF7146,order_completed,Order Completed,2023-04-08 16:13:04.867000 UTC,2023-04-08 16:13:05.444000 UTC,"[{""brand"":""Estee Lauder"",""category"":""Serums \u0026 Essences"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex - (30ml)"",""price"":5900,""product_id"":""7532187"",""quantity"":1}]"
85cccfd3-d218-42b8-a33e-70d6c13c7921,order_completed,Order Completed,2023-04-03 10:16:11.690000 UTC,2023-04-03 10:16:12.200000 UTC,"[{""brand"":""Clinic Plus"",""category"":""Shampoo"",""coupon"":"""",""name"":""Clinic Plus Strong \u0026 Long Health Shampoo (30ml)"",""price"":10,""product_id"":""7551959"",""quantity"":1},{""brand"":""Garnier"",""category"":""Hair Colour"",""coupon"":"""",""name"":""Garnier Men Shampoo Based Hair Color - Shade 3.16 Burgundy (10ml + 10ml)"",""price"":29,""product_id"":""7505256"",""quantity"":2}]"
a41dfcb2-6f69-4819-9a9b-d9988ce436da,order_completed,Order Completed,2023-04-08 17:09:25.469000 UTC,2023-04-08 17:09:25.922000 UTC,"[{""brand"":""Matrix"",""category"":""Shampoo"",""coupon"":"""",""name"":""Matrix Opti Long Professional Nourishing Shampoo (350ml)"",""price"":560,""product_id"":""7555499"",""quantity"":3},{""brand"":""Sulwhasoo"",""category"":""Free Gift"",""coupon"":"""",""name"":""GWP Sulwhasoo Concentrated Ginseng Renewing Emulsion Ex (40ml)"",""price"":0,""product_id"":""7554156"",""quantity"":19},{""brand"":""Sulwhasoo"",""category"":""Free Gift"",""coupon"":"""",""name"":""GWP Sulwhasoo Concentrated Ginseng Renewing Water Ex (40ml)"",""price"":0,""product_id"":""7554155"",""quantity"":19},{""brand"":""Sulwhasoo"",""category"":""Free Gift"",""coupon"":"""",""name"":""GWP Sulwhasoo Concentrated Ginseng Renewing Water (25ml)"",""price"":0,""product_id"":""7554152"",""quantity"":19},{""brand"":""BBlunt"",""category"":""Hair Spray"",""coupon"":"""",""name"":""BBlunt Hot Shot Heat Protection Mist With Grapeseed Oil \u0026 Provitamin B5 (150ml)"",""price"":424,""product_id"":""7547813"",""quantity"":1},{""brand"":""Sulwhasoo"",""category"":""Free Gift"",""coupon"":"""",""name"":""GWP Sulwhasoo First Care Activating Serum (0.7ml)"",""price"":0,""product_id"":""7550081"",""quantity"":1},{""brand"":""Sulwhasoo"",""category"":""Free Gift"",""coupon"":"""",""name"":""GWP Sulwhasoo Concentrated Ginseng Renewing Cream (1ml)"",""price"":0,""product_id"":""7550097"",""quantity"":1}]"
5ca32158-3e72-4758-9948-4b3a21cf16fc,order_completed,Order Completed,2023-01-07 07:11:28.453000 UTC,2023-01-07 07:11:29.223000 UTC,"[{""brand"":""Himalaya"",""category"":""Soaps"",""coupon"":"""",""name"":""Himalaya Neem \u0026 Turmeric Soap (75g)"",""price"":34,""product_id"":""7517161"",""quantity"":1}]"
218BE8FF-CDD5-4BC8-ABC9-02E0AC5A70E8,order_completed,Order Completed,2023-03-23 15:53:12.536000 UTC,2023-03-23 15:53:13.204000 UTC,"[{""brand"":""Maybelline New York"",""category"":""Eyeliner"",""coupon"":""TIRA10 coupon applied"",""currency"":""INR"",""name"":""Maybelline New York Line Tattoo Crayon Eyeliner - Black (0.4g)"",""price"":499,""product_id"":""7540742"",""quantity"":2}]"
0D2E0E63-46A2-4D63-8745-7B5E2A487C94,order_completed,Order Completed,2023-03-19 05:36:06.073000 UTC,2023-03-19 05:36:06.357000 UTC,"[{""brand"":""Shakira"",""category"":""Perfume"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Shakira Dance Diamonds Eau De Toilette (80ml)"",""price"":800,""product_id"":""7505568"",""quantity"":1},{""brand"":""Shakira"",""category"":""Perfume"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Shakira Dance Eau De Toilette (80ml)"",""price"":800,""product_id"":""7506469"",""quantity"":1}]"
AAB0C736-7823-4AC8-BF71-D64F0522D382,order_completed,Order Completed,2023-01-19 18:28:23.410000 UTC,2023-01-19 18:28:24.621000 UTC,"[{""brand"":""Swiss Beauty"",""category"":""Lipstick"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""SWISS BEAUTY HD Matte Lipstick - 09 Cute Nude (3.5g)"",""price"":349,""product_id"":""7538956"",""quantity"":1},{""brand"":""Swiss Beauty"",""category"":""Eyeliner"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Swiss Beauty Pop Eye Eyeliner - 01 Onyx Black (3ml)"",""price"":199,""product_id"":""7536470"",""quantity"":1},{""brand"":""Plum"",""category"":""Body Wash \u0026 Shower Gel"",""coupon"":""TIRAAPPRIL30 coupon applied"",""currency"":""INR"",""name"":""Plum Bodylovin' Coffee Wake-A-Ccino Shower Cream Body Wash - (200g)"",""price"":285,""product_id"":""7527247"",""quantity"":1}]"
82c40a6c-a264-4dd0-b7f7-6f8b241169f9,order_completed,Order Completed,2023-01-26 08:24:12.409000 UTC,2023-01-26 08:24:12.772000 UTC,"[{""brand"":""Estee Lauder"",""category"":""Serums \u0026 Essence"",""coupon"":"""",""name"":""Estee Lauder Advanced Night Repair Synchronized Multi-Recovery Complex - (7ml)"",""price"":540,""product_id"":""7532189"",""quantity"":5}]"
ajs-next-d446ca283528a7d4419b0f7199093926,order_completed,Order Completed,2023-03-22 13:17:31.587000 UTC,2023-03-22 13:17:31.725000 UTC,"[{""brand"":""PAC"",""name"":""PAC Eyeshadow Blending Brush - 082 (1Pc)"",""price"":495,""product_id"":7541683,""quantity"":1},{""brand"":""PAC"",""name"":""PAC Eyeshadow Application Brush - 047 (1Pc)"",""price"":650,""product_id"":7541805,""quantity"":1}]"
b4610959-d02e-4a32-bbef-f0fc9a6d1376,order_completed,Order Completed,2023-02-14 10:34:11.394000 UTC,2023-02-14 10:34:12.104000 UTC,"[{""brand"":""Garnier"",""category"":""Hair Colour"",""coupon"":"""",""name"":""Garnier Men Shampoo Hair Color - 03 Brown Black (20ml)"",""price"":35,""product_id"":""7548093"",""quantity"":2},{""brand"":""AXE"",""category"":""Shaving Creams"",""coupon"":"""",""name"":""AXE Signature Denim Lather Shaving Cream (30g)"",""price"":44,""product_id"":""7521512"",""quantity"":1}]"
ajs-next-49dda5565249baae753499d1052a177a,order_completed,Order Completed,2023-04-07 06:05:56.094000 UTC,2023-04-07 06:05:57.768000 UTC,"[{""brand"":""Lakme"",""category"":""Face Sunscreen"",""name"":""Lakme Sun Expert Tinted Sunscreen 50 SPF (100g)"",""price"":525,""product_id"":7539662,""quantity"":1}]"
16EEE891-3554-4FB0-BB13-A7A5598D1632,order_completed,Order Completed,2023-03-13 15:28:02.579000 UTC,2023-03-13 15:28:02.779000 UTC,"[{""brand"":""Minimalist"",""category"":""Lip Balm"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Minimalist 8% L-Ascorbic Acid Lip Treatment Balm (12g)"",""price"":399,""product_id"":""7553455"",""quantity"":1},{""brand"":""Dot \u0026 Key"",""category"":""Serums \u0026 Essences"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Dot \u0026 Key Glow Revealing Vitamin C Serum Concentrate (30ml)"",""price"":487,""product_id"":""7523042"",""quantity"":1},{""brand"":""The Derma Co"",""category"":""Face Sunscreen"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""The Derma Co 1% Hyaluronic Sunscreen Aqua Gel SPF 50 Pa++ (50g)"",""price"":454,""product_id"":""7549697"",""quantity"":1},{""brand"":""Maybelline New York"",""category"":""Compact"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""Maybelline New York Fit Me Matte + Poreless Powder - 310 Sun Beige (8.5g)"",""price"":566,""product_id"":""7540722"",""quantity"":1},{""brand"":""L.A. Girl"",""category"":""Concealer"",""coupon"":""TIRARIL20 coupon applied"",""currency"":""INR"",""name"":""L.A. Girl PRO Conceal Corrector Orange (8g)"",""price"":625,""product_id"":""7518937"",""quantity"":1}]"
7FFB4748-65A3-4FF6-AE60-D7AB3901AB13,order_completed,Order Completed,2023-03-16 12:34:29.155000 UTC,2023-03-16 12:34:29.308000 UTC,"[{""brand"":""Baby Dove"",""category"":""Soaps"",""coupon"":"""",""currency"":""INR"",""name"":""Baby Dove Rich Moisture Bathing Soap - (75g)"",""price"":50,""product_id"":""7527700"",""quantity"":1}]"
72B0CB79-7420-4F7B-BABF-CF3275FE9A5B,order_completed,Order Completed,2023-04-07 10:36:28.179000 UTC,2023-04-07 10:36:29.198000 UTC,"[{""brand"":""Carolina Herrera"",""category"":""Mens Perfumes (EDT \u0026 EDP)"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Carolina Herrera Bad Boy Eau De Toilette (50ml)"",""price"":5900,""product_id"":""7506306"",""quantity"":1},{""brand"":""Carolina Herrera"",""category"":""Mens Deodorants \u0026 Roll-Ons"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Carolina Herrera Bad Boy Deodorant Spray (100ml)"",""price"":2900,""product_id"":""7505685"",""quantity"":1},{""brand"":""Jimmy Choo"",""category"":""Perfume"",""coupon"":""TIRA20 coupon applied"",""currency"":""INR"",""name"":""Jimmy Choo L'Eau Eau De Toilette (40ml)"",""price"":3145,""product_id"":""7549210"",""quantity"":1}]"
70F5B709-48AF-4B32-9C5A-FC7535EEF4BC,order_completed,Order Completed,2023-01-09 14:52:32.866000 UTC,2023-01-09 14:52:33.221000 UTC,"[{""brand"":""Lux"",""category"":""Soaps"",""coupon"":"""",""currency"":""INR"",""name"":""Lux Fresh Splash Water Lily \u0026 Cooling Mint Soap - (100g)"",""price"":38,""product_id"":""7527685"",""quantity"":1}]"
dee3481c-aed8-4892-9987-1696844f6e3d,order_completed,Order Completed,2023-01-04 14:35:22.741000 UTC,2023-01-04 14:35:23.151000 UTC,"[{""brand"":""L.A. Girl"",""category"":""Concealer"",""coupon"":"""",""name"":""L.A. Girl HD PRO Conceal Warm Honey (8g)"",""price"":590.75,""product_id"":""7519018"",""quantity"":1}]"
ajs-next-c2c21a76ae684d966830f8715b572f01,order_completed,Order Completed,2023-03-28 08:26:48.941000 UTC,2023-03-28 08:26:49.144000 UTC,"[{""brand"":""L.A. Girl"",""name"":""L.A. Girl PRO Conceal Corrector Orange (8g)"",""price"":625,""product_id"":7518937,""quantity"":1}]"
C5D1F7DD-15D3-44B7-B2DF-6CBBEFBC8D3E,order_completed,Order Completed,2023-03-26 07:36:39.693000 UTC,2023-03-26 07:36:39.880000 UTC,"[{""brand"":""SUGAR Cosmetics"",""category"":""Mascara"",""coupon"":"""",""currency"":""INR"",""name"":""Sugar Lash Mob Limitless Mascara - 01 Black With A Bang (9ml)"",""price"":849,""product_id"":""7501453"",""quantity"":1}]"
1CA8379E-9D25-45F3-90E8-EF1D2EC4BCFE,order_completed,Order Completed,2023-01-08 11:49:03.809000 UTC,2023-01-08 11:49:07.520000 UTC,"[{""brand"":""Lux"",""category"":""Soaps"",""coupon"":"""",""currency"":""INR"",""name"":""Lux Fresh Splash Water Lily \u0026 Cooling Mint Soap - (100g)"",""price"":38,""product_id"":""7527685"",""quantity"":1}]"
